row_id,order_id ,created_at,item_id ,quantity ,cust_id ,delivery ,add_id 
557,ORD_00233,21:48:45,25,4,183,0,183
558,ORD_00235,22:17:32,1,7,214,1,214
559,ORD_00235,22:17:32,11,7,214,1,214
560,ORD_00235,22:17:32,12,4,214,1,214
561,ORD_00236,18:47:02,35,5,214,0,214
562,ORD_00237,19:44:23,22,8,83,1,83
563,ORD_00237,19:44:23,34,7,83,1,83
564,ORD_00238,19:10:40,31,2,83,1,83
565,ORD_00238,19:10:40,20,5,83,1,83
566,ORD_00238,19:10:40,7,3,83,1,83
567,ORD_00239,21:04:06,36,1,83,0,83
568,ORD_00239,21:04:06,22,4,83,0,83
569,ORD_00239,21:04:06,23,4,83,0,83
570,ORD_00240,12:43:12,3,4,83,0,83
571,ORD_00240,12:43:12,15,2,83,0,83
572,ORD_00241,12:16:21,10,9,83,1,83
573,ORD_00241,12:16:21,3,8,83,1,83
574,ORD_00241,12:16:21,16,8,83,1,83
575,ORD_00241,12:16:21,11,3,83,1,83
576,ORD_00242,13:41:12,26,2,83,1,83
577,ORD_00242,13:41:12,1,5,83,1,83
578,ORD_00242,13:41:12,30,9,83,1,83
579,ORD_00243,18:33:40,34,1,83,0,83
580,ORD_00243,18:33:40,32,1,83,0,83
581,ORD_00243,18:33:40,25,4,83,0,83
582,ORD_00244,18:53:34,14,2,83,1,83
583,ORD_00244,18:53:34,28,7,83,1,83
584,ORD_00244,18:53:34,33,1,83,1,83
585,ORD_00245,21:41:13,30,3,83,1,83
586,ORD_00245,21:41:13,26,4,83,1,83
587,ORD_00246,12:07:18,21,2,83,0,83
588,ORD_00246,12:07:18,30,4,83,0,83
589,ORD_00247,12:58:27,15,10,83,1,83
590,ORD_00247,12:58:27,3,9,83,1,83
591,ORD_00247,12:58:27,34,5,83,1,83
592,ORD_00247,12:58:27,32,1,83,1,83
593,ORD_00248,22:11:06,22,8,83,1,83
594,ORD_00248,22:11:06,2,4,83,1,83
595,ORD_00248,22:11:06,22,5,83,1,83
596,ORD_00248,22:11:06,8,3,83,1,83
597,ORD_00249,20:15:22,4,2,83,0,83
598,ORD_00249,20:15:22,29,2,83,0,83
599,ORD_00249,20:15:22,21,4,83,0,83
600,ORD_00250,12:44:05,33,7,83,0,83
601,ORD_00250,12:44:05,21,2,83,0,83
602,ORD_00250,12:44:05,19,4,83,0,83
603,ORD_00250,12:44:05,22,3,83,0,83
604,ORD_00251,21:20:32,19,7,83,1,83
605,ORD_00251,21:20:32,24,4,83,1,83
606,ORD_00251,21:20:32,20,7,83,1,83
607,ORD_00251,21:20:32,30,5,83,1,83
608,ORD_00252,13:00:10,23,5,83,1,83
609,ORD_00252,13:00:10,15,1,83,1,83
610,ORD_00252,13:00:10,27,1,83,1,83
611,ORD_00252,13:00:10,7,3,83,1,83
612,ORD_00253,21:39:07,27,6,83,0,83
613,ORD_00253,21:39:07,25,2,83,0,83
614,ORD_00253,21:39:07,23,2,83,0,83
615,ORD_00254,18:57:49,28,8,83,1,83
616,ORD_00254,18:57:49,36,3,83,1,83
617,ORD_00255,11:34:30,24,6,83,1,83
618,ORD_00255,11:34:30,33,5,83,1,83
619,ORD_00255,11:34:30,35,6,83,1,83
620,ORD_00255,11:34:30,32,2,83,1,83
621,ORD_00255,11:34:30,36,7,83,1,83
622,ORD_00256,20:00:49,9,2,83,0,83
623,ORD_00256,20:00:49,7,6,83,0,83
624,ORD_00257,20:18:40,37,1,83,1,83
625,ORD_00257,20:18:40,35,10,83,1,83
626,ORD_00258,19:59:20,22,3,83,1,83
627,ORD_00259,13:14:22,20,2,258,0,258
628,ORD_00260,12:25:31,20,1,18,0,18
629,ORD_00260,12:25:31,32,6,18,0,18
630,ORD_00260,12:25:31,32,3,18,0,18
631,ORD_00261,18:37:09,35,8,18,1,18
632,ORD_00261,18:37:09,33,2,18,1,18
633,ORD_00261,18:37:09,5,2,18,1,18
634,ORD_00262,18:36:03,28,6,18,1,18
635,ORD_00262,18:36:03,27,5,18,1,18
636,ORD_00264,22:03:26,33,6,18,1,18
637,ORD_00266,12:02:56,36,9,297,0,297
638,ORD_00266,12:02:56,37,9,297,0,297
639,ORD_00266,12:02:56,1,6,297,0,297
640,ORD_00267,22:24:14,17,10,297,1,297
641,ORD_00267,22:24:14,4,1,297,1,297
642,ORD_00268,19:46:37,15,4,297,1,297
643,ORD_00268,19:46:37,19,6,297,1,297
644,ORD_00269,11:36:04,21,2,297,0,297
645,ORD_00269,11:36:04,34,3,297,0,297
646,ORD_00269,11:36:04,29,7,297,0,297
647,ORD_00269,11:36:04,11,1,297,0,297
648,ORD_00269,11:36:04,30,5,297,0,297
649,ORD_00271,11:08:55,26,9,297,1,297
650,ORD_00271,11:08:55,19,7,297,1,297
651,ORD_00271,11:08:55,1,10,297,1,297
652,ORD_00272,13:09:17,20,10,297,1,297
653,ORD_00272,13:09:17,34,10,297,1,297
654,ORD_00272,13:09:17,35,10,297,1,297
655,ORD_00273,19:42:18,37,5,297,0,297
656,ORD_00273,19:42:18,14,10,297,0,297
657,ORD_00273,19:42:18,3,5,297,0,297
658,ORD_00273,19:42:18,11,4,297,0,297
659,ORD_00274,21:34:42,37,9,297,1,297
660,ORD_00274,21:34:42,2,10,297,1,297
661,ORD_00274,21:34:42,8,7,297,1,297
662,ORD_00274,21:34:42,8,7,297,1,297
663,ORD_00274,21:34:42,27,7,297,1,297
664,ORD_00275,11:16:01,24,1,297,1,297
665,ORD_00275,11:16:01,20,3,297,1,297
666,ORD_00276,19:11:52,21,6,297,0,297
667,ORD_00277,13:50:50,3,2,38,1,38
668,ORD_00277,13:50:50,3,9,38,1,38
669,ORD_00277,13:50:50,17,1,38,1,38
670,ORD_00278,19:58:02,21,10,38,1,38
671,ORD_00278,19:58:02,8,6,38,1,38
672,ORD_00278,19:58:02,14,1,38,1,38
673,ORD_00279,10:54:33,26,6,38,0,38
674,ORD_00279,10:54:33,5,5,38,0,38
675,ORD_00280,22:55:20,37,5,38,0,38
676,ORD_00280,22:55:20,28,4,38,0,38
677,ORD_00280,22:55:20,31,8,38,0,38
678,ORD_00280,22:55:20,4,5,38,0,38
679,ORD_00280,22:55:20,20,3,38,0,38
680,ORD_00281,13:30:41,8,2,38,1,38
681,ORD_00282,22:52:17,22,4,253,1,253
682,ORD_00282,22:52:17,16,9,253,1,253
683,ORD_00282,22:52:17,10,2,253,1,253
684,ORD_00283,19:26:10,13,7,253,0,253
685,ORD_00284,19:50:01,29,7,29,1,29
686,ORD_00284,19:50:01,10,1,29,1,29
687,ORD_00284,19:50:01,3,6,29,1,29
688,ORD_00285,21:31:09,33,4,29,1,29
689,ORD_00286,22:42:32,30,1,211,0,211
690,ORD_00287,19:27:10,3,8,168,1,168
691,ORD_00287,19:27:10,19,2,168,1,168
692,ORD_00287,19:27:10,16,4,168,1,168
693,ORD_00287,19:27:10,6,7,168,1,168
694,ORD_00289,18:38:14,18,2,168,0,168
695,ORD_00290,22:57:47,24,8,20,0,20
696,ORD_00290,22:57:47,36,9,20,0,20
697,ORD_00290,22:57:47,26,2,20,0,20
698,ORD_00291,19:07:39,6,4,20,1,20
699,ORD_00291,19:07:39,23,6,20,1,20
700,ORD_00291,19:07:39,27,6,20,1,20
701,ORD_00291,19:07:39,10,5,20,1,20
702,ORD_00291,19:07:39,30,6,20,1,20
703,ORD_00293,22:52:23,7,7,20,0,20
704,ORD_00293,22:52:23,7,10,20,0,20
705,ORD_00293,22:52:23,12,9,20,0,20
706,ORD_00293,22:52:23,27,2,20,0,20
707,ORD_00293,22:52:23,35,6,20,0,20
708,ORD_00294,11:19:31,31,1,20,1,20
709,ORD_00294,11:19:31,26,7,20,1,20
710,ORD_00294,11:19:31,25,1,20,1,20
711,ORD_00294,11:19:31,36,6,20,1,20
712,ORD_00295,20:12:45,17,1,20,1,20
713,ORD_00295,20:12:45,3,5,20,1,20
714,ORD_00295,20:12:45,27,7,20,1,20
715,ORD_00295,20:12:45,5,1,20,1,20
716,ORD_00296,22:10:31,14,5,20,0,20
717,ORD_00296,22:10:31,6,4,20,0,20
718,ORD_00296,22:10:31,12,8,20,0,20
719,ORD_00296,22:10:31,2,6,20,0,20
720,ORD_00297,22:02:04,25,2,20,1,20
721,ORD_00297,22:02:04,27,8,20,1,20
722,ORD_00297,22:02:04,2,5,20,1,20
723,ORD_00299,18:41:08,3,9,20,0,20
724,ORD_00299,18:41:08,29,1,20,0,20
725,ORD_00299,18:41:08,19,2,20,0,20
726,ORD_00299,18:41:08,1,4,20,0,20
727,ORD_00300,20:25:26,37,9,20,0,20
728,ORD_00300,20:25:26,27,10,20,0,20
729,ORD_00300,20:25:26,15,3,20,0,20
730,ORD_00300,20:25:26,28,7,20,0,20
731,ORD_00301,10:47:35,36,9,20,1,20
732,ORD_00301,10:47:35,9,4,20,1,20
733,ORD_00302,21:09:01,24,8,20,1,20
734,ORD_00302,21:09:01,12,5,20,1,20
735,ORD_00302,21:09:01,3,2,20,1,20
736,ORD_00302,21:09:01,21,5,20,1,20
737,ORD_00302,21:09:01,30,1,20,1,20
738,ORD_00302,21:09:01,3,1,20,1,20
739,ORD_00303,12:08:27,20,9,20,0,20
740,ORD_00303,12:08:27,34,7,20,0,20
741,ORD_00303,12:08:27,17,5,20,0,20
742,ORD_00306,21:20:26,21,6,20,0,20
743,ORD_00306,21:20:26,20,7,20,0,20
744,ORD_00306,21:20:26,36,9,20,0,20
745,ORD_00307,19:25:09,28,2,20,1,20
746,ORD_00307,19:25:09,27,5,20,1,20
747,ORD_00308,12:19:17,29,6,20,1,20
748,ORD_00308,12:19:17,3,3,20,1,20
749,ORD_00308,12:19:17,25,1,20,1,20
750,ORD_00308,12:19:17,31,1,20,1,20
751,ORD_00309,12:24:25,21,4,20,0,20
752,ORD_00309,12:24:25,7,3,20,0,20
753,ORD_00310,19:41:12,10,9,20,0,20
754,ORD_00310,19:41:12,35,2,20,0,20
755,ORD_00311,11:49:42,28,6,20,1,20
756,ORD_00311,11:49:42,21,1,20,1,20
757,ORD_00313,21:33:06,31,5,20,0,20
758,ORD_00313,21:33:06,16,4,20,0,20
759,ORD_00314,18:49:49,35,3,20,1,20
760,ORD_00314,18:49:49,8,2,20,1,20
761,ORD_00314,18:49:49,33,7,20,1,20
762,ORD_00315,19:59:36,23,2,20,1,20
763,ORD_00316,12:03:36,35,7,103,0,103
764,ORD_00317,20:09:17,31,10,194,1,194
765,ORD_00317,20:09:17,28,3,194,1,194
766,ORD_00317,20:09:17,28,5,194,1,194
767,ORD_00318,22:30:24,31,2,194,1,194
768,ORD_00318,22:30:24,14,5,194,1,194
769,ORD_00318,22:30:24,27,6,194,1,194
770,ORD_00318,22:30:24,24,8,194,1,194
771,ORD_00319,19:36:10,31,5,194,0,194
772,ORD_00319,19:36:10,6,1,194,0,194
773,ORD_00320,19:17:43,22,9,194,0,194
774,ORD_00320,19:17:43,14,2,194,0,194
775,ORD_00320,19:17:43,36,1,194,0,194
776,ORD_00321,12:36:02,30,5,194,1,194
777,ORD_00322,13:08:06,10,4,105,1,105
778,ORD_00322,13:08:06,14,4,105,1,105
779,ORD_00322,13:08:06,2,1,105,1,105
780,ORD_00322,13:08:06,37,6,105,1,105
781,ORD_00322,13:08:06,3,6,105,1,105
782,ORD_00322,13:08:06,21,9,105,1,105
783,ORD_00323,21:50:52,18,6,105,0,105
784,ORD_00324,12:34:04,31,2,275,1,275
785,ORD_00324,12:34:04,1,2,275,1,275
786,ORD_00325,10:41:37,23,1,275,1,275
787,ORD_00325,10:41:37,31,5,275,1,275
788,ORD_00325,10:41:37,14,7,275,1,275
789,ORD_00325,10:41:37,30,5,275,1,275
790,ORD_00325,10:41:37,4,7,275,1,275
791,ORD_00326,18:33:17,16,4,275,0,275
792,ORD_00326,18:33:17,4,4,275,0,275
793,ORD_00326,18:33:17,35,4,275,0,275
794,ORD_00327,21:38:10,35,2,275,1,275
795,ORD_00327,21:38:10,23,2,275,1,275
796,ORD_00327,21:38:10,4,5,275,1,275
797,ORD_00328,18:48:06,31,3,275,1,275
798,ORD_00328,18:48:06,21,3,275,1,275
799,ORD_00329,12:22:18,7,5,275,0,275
800,ORD_00330,13:11:19,9,2,116,0,116
801,ORD_00330,13:11:19,35,8,116,0,116
802,ORD_00331,11:28:27,11,1,116,1,116
803,ORD_00331,11:28:27,28,1,116,1,116
804,ORD_00331,11:28:27,16,5,116,1,116
805,ORD_00332,20:42:45,37,6,116,1,116
806,ORD_00334,13:57:11,26,6,20,1,20
807,ORD_00334,13:57:11,31,7,20,1,20
808,ORD_00335,11:05:14,28,7,20,1,20
809,ORD_00335,11:05:14,36,6,20,1,20
810,ORD_00336,19:09:50,33,8,20,0,20
811,ORD_00336,19:09:50,3,6,20,0,20
812,ORD_00336,19:09:50,32,5,20,0,20
813,ORD_00337,13:34:07,4,3,20,1,20
814,ORD_00338,11:57:26,8,7,5,1,5
815,ORD_00339,13:09:04,10,2,4,0,4
816,ORD_00339,13:09:04,36,9,4,0,4
817,ORD_00339,13:09:04,20,6,4,0,4
818,ORD_00340,10:45:21,13,5,4,0,4
819,ORD_00342,12:30:25,23,8,241,1,241
820,ORD_00342,12:30:25,5,1,241,1,241
821,ORD_00342,12:30:25,13,9,241,1,241
822,ORD_00342,12:30:25,15,3,241,1,241
823,ORD_00343,13:25:47,17,4,241,0,241
824,ORD_00343,13:25:47,31,9,241,0,241
825,ORD_00343,13:25:47,32,9,241,0,241
826,ORD_00344,12:36:13,20,5,241,1,241
827,ORD_00344,12:36:13,31,1,241,1,241
828,ORD_00345,12:36:28,16,8,241,1,241
829,ORD_00345,12:36:28,12,5,241,1,241
830,ORD_00345,12:36:28,14,1,241,1,241
831,ORD_00345,12:36:28,35,7,241,1,241
832,ORD_00346,22:03:37,19,8,241,0,241
833,ORD_00346,22:03:37,14,3,241,0,241
834,ORD_00347,10:50:39,25,10,241,1,241
835,ORD_00348,10:38:06,19,9,237,1,237
836,ORD_00348,10:38:06,17,4,237,1,237
837,ORD_00349,18:48:22,28,3,237,0,237
838,ORD_00349,18:48:22,16,9,237,0,237
839,ORD_00349,18:48:22,35,6,237,0,237
840,ORD_00349,18:48:22,5,3,237,0,237
841,ORD_00350,22:45:33,26,3,237,0,237
842,ORD_00351,13:08:31,7,9,147,1,147
843,ORD_00351,13:08:31,34,4,147,1,147
844,ORD_00352,12:24:25,35,5,147,1,147
845,ORD_00353,20:33:42,23,5,133,0,133
846,ORD_00354,11:31:07,15,9,142,1,142
847,ORD_00354,11:31:07,24,3,142,1,142
848,ORD_00354,11:31:07,29,3,142,1,142
849,ORD_00354,11:31:07,7,7,142,1,142
850,ORD_00354,11:31:07,4,7,142,1,142
851,ORD_00354,11:31:07,26,8,142,1,142
852,ORD_00355,20:19:07,18,4,142,1,142
853,ORD_00356,19:11:56,31,1,71,0,71
854,ORD_00356,19:11:56,29,9,71,0,71
855,ORD_00356,19:11:56,7,3,71,0,71
856,ORD_00356,19:11:56,13,1,71,0,71
857,ORD_00357,19:35:46,27,1,71,1,71
858,ORD_00357,19:35:46,28,4,71,1,71
859,ORD_00357,19:35:46,12,3,71,1,71
860,ORD_00358,12:45:52,34,1,71,1,71
861,ORD_00358,12:45:52,17,10,71,1,71
862,ORD_00359,21:05:27,7,3,71,0,71
863,ORD_00359,21:05:27,31,6,71,0,71
864,ORD_00361,11:20:07,24,9,71,1,71
865,ORD_00361,11:20:07,21,3,71,1,71
866,ORD_00363,12:39:28,22,9,71,0,71
867,ORD_00364,19:00:34,7,9,164,1,164
868,ORD_00364,19:00:34,8,4,164,1,164
869,ORD_00365,13:04:41,3,7,164,1,164
870,ORD_00365,13:04:41,21,1,164,1,164
871,ORD_00366,21:14:08,21,6,164,0,164
872,ORD_00366,21:14:08,36,4,164,0,164
873,ORD_00367,21:46:26,3,1,164,1,164
874,ORD_00367,21:46:26,15,6,164,1,164
875,ORD_00367,21:46:26,33,6,164,1,164
876,ORD_00367,21:46:26,9,1,164,1,164
877,ORD_00368,13:32:11,9,3,164,1,164
878,ORD_00368,13:32:11,30,8,164,1,164
879,ORD_00368,13:32:11,6,9,164,1,164
880,ORD_00368,13:32:11,35,5,164,1,164
881,ORD_00369,21:09:05,21,3,164,0,164
882,ORD_00371,10:43:14,23,6,188,1,188
883,ORD_00372,20:46:57,29,10,82,1,82
884,ORD_00372,20:46:57,31,3,82,1,82
885,ORD_00372,20:46:57,37,7,82,1,82
886,ORD_00372,20:46:57,28,2,82,1,82
887,ORD_00373,13:39:56,3,2,82,0,82
888,ORD_00373,13:39:56,11,6,82,0,82
889,ORD_00374,13:18:54,25,5,82,1,82
890,ORD_00375,21:05:12,30,5,190,1,190
891,ORD_00375,21:05:12,1,8,190,1,190
892,ORD_00375,21:05:12,10,3,190,1,190
893,ORD_00375,21:05:12,12,1,190,1,190
894,ORD_00376,10:43:38,26,5,190,0,190
895,ORD_00376,10:43:38,35,10,190,0,190
896,ORD_00376,10:43:38,24,6,190,0,190
897,ORD_00377,12:43:37,17,2,190,1,190
898,ORD_00377,12:43:37,22,3,190,1,190
899,ORD_00377,12:43:37,8,2,190,1,190
900,ORD_00378,18:45:50,2,10,190,1,190
901,ORD_00378,18:45:50,2,3,190,1,190
902,ORD_00379,11:07:40,24,1,190,0,190
903,ORD_00379,11:07:40,15,3,190,0,190
904,ORD_00379,11:07:40,15,6,190,0,190
905,ORD_00379,11:07:40,19,7,190,0,190
906,ORD_00379,11:07:40,35,5,190,0,190
907,ORD_00379,11:07:40,4,2,190,0,190
908,ORD_00379,11:07:40,10,2,190,0,190
909,ORD_00379,11:07:40,7,5,190,0,190
910,ORD_00380,11:00:25,26,6,190,0,190
911,ORD_00381,20:12:34,32,9,54,1,54
912,ORD_00381,20:12:34,10,6,54,1,54
913,ORD_00382,19:12:20,19,2,54,1,54
914,ORD_00382,19:12:20,36,4,54,1,54
915,ORD_00383,21:57:56,21,3,54,0,54
916,ORD_00384,21:57:14,2,1,185,1,185
917,ORD_00384,21:57:14,7,7,185,1,185
918,ORD_00384,21:57:14,34,1,185,1,185
919,ORD_00384,21:57:14,17,4,185,1,185
920,ORD_00384,21:57:14,29,6,185,1,185
921,ORD_00384,21:57:14,29,5,185,1,185
922,ORD_00385,11:13:50,25,3,185,1,185
923,ORD_00385,11:13:50,2,7,185,1,185
924,ORD_00386,12:35:17,29,7,185,0,185
925,ORD_00388,20:51:00,2,7,64,1,64
926,ORD_00388,20:51:00,5,5,64,1,64
927,ORD_00388,20:51:00,19,2,64,1,64
928,ORD_00388,20:51:00,37,4,64,1,64
929,ORD_00389,11:45:12,31,3,64,0,64
930,ORD_00389,11:45:12,15,2,64,0,64
931,ORD_00389,11:45:12,5,6,64,0,64
932,ORD_00389,11:45:12,7,5,64,0,64
933,ORD_00390,13:05:29,22,2,64,0,64
934,ORD_00390,13:05:29,18,5,64,0,64
935,ORD_00390,13:05:29,3,2,64,0,64
936,ORD_00391,11:46:30,20,1,64,1,64
937,ORD_00391,11:46:30,12,2,64,1,64
938,ORD_00391,11:46:30,5,5,64,1,64
939,ORD_00391,11:46:30,13,5,64,1,64
940,ORD_00391,11:46:30,26,8,64,1,64
941,ORD_00392,11:04:34,21,4,64,1,64
942,ORD_00392,11:04:34,15,6,64,1,64
943,ORD_00393,21:32:00,4,9,64,0,64
944,ORD_00393,21:32:00,23,9,64,0,64
945,ORD_00393,21:32:00,13,3,64,0,64
946,ORD_00393,21:32:00,6,5,64,0,64
947,ORD_00394,18:35:10,26,3,64,1,64
948,ORD_00395,13:20:22,4,3,267,1,267
949,ORD_00395,13:20:22,35,7,267,1,267
950,ORD_00395,13:20:22,11,5,267,1,267
951,ORD_00396,21:33:13,14,1,267,0,267
952,ORD_00396,21:33:13,8,10,267,0,267
953,ORD_00396,21:33:13,25,4,267,0,267
954,ORD_00396,21:33:13,19,4,267,0,267
955,ORD_00396,21:33:13,15,5,267,0,267
956,ORD_00397,22:08:11,24,4,267,1,267
957,ORD_00397,22:08:11,13,2,267,1,267
958,ORD_00397,22:08:11,22,2,267,1,267
959,ORD_00398,21:31:39,25,5,267,1,267
960,ORD_00398,21:31:39,9,2,267,1,267
961,ORD_00398,21:31:39,30,3,267,1,267
962,ORD_00398,21:31:39,13,10,267,1,267
963,ORD_00400,10:47:14,21,5,267,0,267
964,ORD_00400,10:47:14,13,4,267,0,267
965,ORD_00400,10:47:14,5,2,267,0,267
966,ORD_00400,10:47:14,15,6,267,0,267
967,ORD_00401,12:42:49,8,3,267,1,267
968,ORD_00401,12:42:49,24,6,267,1,267
969,ORD_00401,12:42:49,25,2,267,1,267
970,ORD_00401,12:42:49,24,3,267,1,267
971,ORD_00402,22:44:14,13,4,267,1,267
972,ORD_00403,10:59:56,21,7,223,0,223
973,ORD_00403,10:59:56,11,4,223,0,223
974,ORD_00403,10:59:56,19,1,223,0,223
975,ORD_00404,12:06:20,36,1,223,1,223
976,ORD_00404,12:06:20,31,3,223,1,223
977,ORD_00405,20:09:18,16,8,223,1,223
978,ORD_00405,20:09:18,32,2,223,1,223
979,ORD_00406,12:50:17,13,3,223,0,223
980,ORD_00406,12:50:17,36,10,223,0,223
981,ORD_00406,12:50:17,15,3,223,0,223
982,ORD_00407,11:12:50,20,1,223,1,223
983,ORD_00407,11:12:50,26,1,223,1,223
984,ORD_00407,11:12:50,11,4,223,1,223
985,ORD_00407,11:12:50,26,3,223,1,223
986,ORD_00409,12:36:20,25,7,223,0,223
987,ORD_00409,12:36:20,7,2,223,0,223
988,ORD_00409,12:36:20,3,4,223,0,223
989,ORD_00409,12:36:20,7,3,223,0,223
990,ORD_00409,12:36:20,17,4,223,0,223
991,ORD_00409,12:36:20,20,2,223,0,223
992,ORD_00409,12:36:20,21,2,223,0,223
993,ORD_00410,11:05:07,16,5,223,0,223
994,ORD_00411,20:06:09,5,9,82,1,82
995,ORD_00411,20:06:09,7,2,82,1,82
996,ORD_00411,20:06:09,16,6,82,1,82
997,ORD_00411,20:06:09,6,2,82,1,82
998,ORD_00412,22:51:53,14,4,82,1,82
999,ORD_00412,22:51:53,17,6,82,1,82
1000,ORD_00412,22:51:53,31,6,82,1,82
1001,ORD_00412,22:51:53,16,6,82,1,82
1002,ORD_00412,22:51:53,33,5,82,1,82
1003,ORD_00412,22:51:53,26,6,82,1,82
1004,ORD_00412,22:51:53,11,7,82,1,82
1005,ORD_00412,22:51:53,14,2,82,1,82
1006,ORD_00413,22:11:40,33,6,82,0,82
1007,ORD_00413,22:11:40,15,5,82,0,82
1008,ORD_00414,19:47:15,13,6,82,1,82
1009,ORD_00415,10:33:26,28,6,70,1,70
1010,ORD_00415,10:33:26,30,2,70,1,70
1011,ORD_00416,11:48:16,1,1,70,0,70
1012,ORD_00416,11:48:16,31,3,70,0,70
1013,ORD_00417,13:11:26,30,9,70,1,70
1014,ORD_00418,18:56:47,2,10,35,1,35
1015,ORD_00418,18:56:47,5,5,35,1,35
1016,ORD_00418,18:56:47,7,2,35,1,35
1017,ORD_00420,11:49:19,4,1,35,0,35
1018,ORD_00420,11:49:19,37,9,35,0,35
1019,ORD_00420,11:49:19,28,1,35,0,35
1020,ORD_00420,11:49:19,13,1,35,0,35
1021,ORD_00420,11:49:19,9,5,35,0,35
1022,ORD_00421,11:40:38,2,2,35,1,35
1023,ORD_00421,11:40:38,23,9,35,1,35
1024,ORD_00422,11:58:19,6,5,35,1,35
1025,ORD_00423,20:38:21,27,10,155,0,155
1026,ORD_00423,20:38:21,3,9,155,0,155
1027,ORD_00423,20:38:21,3,10,155,0,155
1028,ORD_00423,20:38:21,10,5,155,0,155
1029,ORD_00423,20:38:21,18,1,155,0,155
1030,ORD_00423,20:38:21,11,5,155,0,155
1031,ORD_00424,21:11:47,21,2,155,1,155
1032,ORD_00424,21:11:47,29,7,155,1,155
1033,ORD_00424,21:11:47,2,3,155,1,155
1034,ORD_00425,19:49:28,33,5,155,1,155
1035,ORD_00425,19:49:28,15,2,155,1,155
1036,ORD_00426,20:48:30,26,9,155,0,155
1037,ORD_00426,20:48:30,10,4,155,0,155
1038,ORD_00427,13:48:31,4,8,155,1,155
1039,ORD_00428,10:44:31,24,9,7,1,7
1040,ORD_00428,10:44:31,22,2,7,1,7
1041,ORD_00428,10:44:31,10,1,7,1,7
1042,ORD_00429,12:19:35,20,10,7,0,7
1043,ORD_00429,12:19:35,8,7,7,0,7
1044,ORD_00429,12:19:35,19,2,7,0,7
1045,ORD_00429,12:19:35,1,6,7,0,7
1046,ORD_00429,12:19:35,21,3,7,0,7
1047,ORD_00429,12:19:35,27,7,7,0,7
1048,ORD_00430,10:50:51,9,10,7,0,7
1049,ORD_00430,10:50:51,27,9,7,0,7
1050,ORD_00431,12:18:22,13,3,7,1,7
1051,ORD_00432,13:48:32,7,2,62,1,62
1052,ORD_00432,13:48:32,20,6,62,1,62
1053,ORD_00434,12:34:01,30,7,62,1,62
1054,ORD_00434,12:34:01,25,4,62,1,62
1055,ORD_00434,12:34:01,35,7,62,1,62
1056,ORD_00435,20:17:24,12,4,62,1,62
1057,ORD_00435,20:17:24,30,8,62,1,62
1058,ORD_00435,20:17:24,3,8,62,1,62
1059,ORD_00435,20:17:24,4,5,62,1,62
1060,ORD_00436,18:40:15,17,3,62,0,62
1061,ORD_00436,18:40:15,32,6,62,0,62
1062,ORD_00437,19:22:10,19,6,62,1,62
1063,ORD_00438,13:08:43,10,9,94,1,94
1064,ORD_00438,13:08:43,15,6,94,1,94
1065,ORD_00438,13:08:43,3,5,94,1,94
1066,ORD_00438,13:08:43,15,5,94,1,94
1067,ORD_00439,13:03:33,17,6,94,0,94
1068,ORD_00440,19:19:05,5,5,87,0,87
1069,ORD_00440,19:19:05,4,8,87,0,87
1070,ORD_00440,19:19:05,16,6,87,0,87
1071,ORD_00441,13:15:14,7,9,87,1,87
1072,ORD_00441,13:15:14,19,3,87,1,87
1073,ORD_00443,19:54:55,24,8,87,0,87
1074,ORD_00444,13:33:42,37,9,263,1,263
1075,ORD_00446,10:48:03,34,3,111,0,111
1076,ORD_00446,10:48:03,10,6,111,0,111
1077,ORD_00447,10:36:46,37,5,111,1,111
1078,ORD_00447,10:36:46,13,7,111,1,111
1079,ORD_00447,10:36:46,3,5,111,1,111
1080,ORD_00448,13:44:28,19,3,111,1,111
1081,ORD_00448,13:44:28,9,6,111,1,111
1082,ORD_00448,13:44:28,32,1,111,1,111
1083,ORD_00448,13:44:28,16,3,111,1,111
1084,ORD_00450,13:10:27,7,3,111,0,111
1085,ORD_00450,13:10:27,27,4,111,0,111
1086,ORD_00452,13:51:47,33,8,111,1,111
1087,ORD_00452,13:51:47,37,6,111,1,111
1088,ORD_00452,13:51:47,23,7,111,1,111
1089,ORD_00452,13:51:47,26,6,111,1,111
1090,ORD_00454,21:06:55,9,1,111,1,111
1091,ORD_00455,11:05:08,9,9,89,1,89
1092,ORD_00455,11:05:08,19,6,89,1,89
1093,ORD_00455,11:05:08,21,5,89,1,89
1094,ORD_00457,12:37:17,5,4,89,1,89
1095,ORD_00457,12:37:17,12,5,89,1,89
1096,ORD_00458,12:23:56,18,8,89,1,89
1097,ORD_00458,12:23:56,26,1,89,1,89
1098,ORD_00459,18:50:49,20,5,89,0,89
1099,ORD_00459,18:50:49,18,1,89,0,89
1100,ORD_00460,11:00:51,27,3,89,0,89
1101,ORD_00460,11:00:51,29,4,89,0,89
1102,ORD_00461,19:17:14,27,3,89,1,89
1103,ORD_00461,19:17:14,36,9,89,1,89
1104,ORD_00461,19:17:14,26,5,89,1,89
1105,ORD_00461,19:17:14,2,3,89,1,89
1106,ORD_00462,13:42:13,4,3,89,1,89
1107,ORD_00462,13:42:13,33,10,89,1,89
1108,ORD_00462,13:42:13,1,1,89,1,89
1109,ORD_00463,11:35:26,32,5,89,0,89
1110,ORD_00463,11:35:26,22,3,89,0,89
